Time,Length,OpCode,ChannelNumber,HostSerialNumber,CallerID,Flags,SampleCountString,,,,,SampleCount,,AudioDataLength,,,AudioData
1/26/2017 0:25,388,Transmit,26,F2-16-79-75,Office,FA,1D-3F-70-DA,1D3F70DA,16240,160,1916784,160,218,319,,490696922,1B-F6-D4-FA-BC-F6-DA-5E-75-9D-DA-F5-FA-D5-7C-BC-5D-F4-F5-B5-77-B9-F6-FA-39-F6-F7-FA-9B-F9-F9-F0-79-9E-DA-5E-DA-5D-FC-AF-DF-74-F4-D9-7B-DD-98-DF-F9-F9-3A-B7-5E-F2-B9-DE-7A-F9-F7-7A-9D-DD-F6-FA-7C-F6-FC-BE-5C-FA-75-9E-9E-F5-75-78-DC-F3-D6-B8-9A-73-5D-9B-77-DD-F7-F5-F7-DE-F9-F9-F4-B9-76-F9-7C-B8-FE-7C-9B-FE-DE-7B-FA-BA-7B-DF-B6-9F-FB-77-D7-F6-71-F8-B5-78-BC-FA-DE-D3-74-F4-D6-9D-F5-F6-76-5E-BE-FE-B6-DD-7C-B2-DB-7E-FE-5E-B1-FE-F2-F6-75-BE-DD-DB-7C-F6-BA-DE-BA-74-FA-9C-78-72-FC-9E-98-78-DB-77-FC-F8-FC-98-FE-F5-59-FC-7E-B8-DE-EF-9E-5C-FC-FC-F1-F1-5B-AD-DD-B5-F9-79-37-9D-DA-F8-FA-F9-F9-76-FE-DA-B9-DC-98-57-72-FE-F7-3E-B6-FC-F9-FE-FA-DA-7E-FE-DE-FC-F4-BE-99-7C-EF-5B-5B-F9-B6-B9-71-F2-FC-71-B9-DD-F6-D4-DC-9D-75-59-9B-FB-79-FC-BA-78-F9-B9-B7-79-F6-5D-FE-DC-78-AF-FC-BE-59-7E-FA-7A-DC-9C-DC-BA-FC-DF-72-5E-75-BA-FA-F8-F6-BB-76-DF-FB-DC-FB-5E-B1-FB-5C-9E-F5-FB-DA-5A-AF-7E-B8-EE-7C-D7-FA-FA-FE-B7-FE-5B-F8-B8-FC-F4-F8-FA-7A-9E-7A-96-FA-98-F8-7C-72-F4-FA-B8-DC
1/26/2017 0:25,388,Transmit,26,F2-16-79-75,Office,FA,1D-40-10-9E,1D40109E,16400,160,1916944,160,158,319,,490737822,98-78-DB-77-FC-F8-FC-98-FE-F5-59-FC-7E-B8-DE-EF-9E-5C-FC-FC-F1-F1-5B-AD-DD-B5-F9-79-37-9D-DA-F8-FA-F9-F9-76-FE-DA-B9-DC-98-57-72-FE-F7-3E-B6-FC-F9-FE-FA-DA-7E-FE-DE-FC-F4-BE-99-7C-EF-5B-5B-F9-B6-B9-71-F2-FC-71-B9-DD-F6-D4-DC-9D-75-59-9B-FB-79-FC-BA-78-F9-B9-B7-79-F6-5D-FE-DC-78-AF-FC-BE-59-7E-FA-7A-DC-9C-DC-BA-FC-DF-72-5E-75-BA-FA-F8-F6-BB-76-DF-FB-DC-FB-5E-B1-FB-5C-9E-F5-FB-DA-5A-AF-7E-B8-EE-7C-D7-FA-FA-FE-B7-FE-5B-F8-B8-FC-F4-F8-FA-7A-9E-7A-96-FA-98-F8-7C-72-F4-FA-B8-DC-7E-DF-F8-F6-9A-9A-7B-F5-76-5C-B3-74-B8-DB-77-9B-76-DE-F7-F8-DC-FE-D5-7E-FA-B2-F7-AF-AF-7C-7E-D5-57-BA-DE-FC-9B-F7-76-7E-F8-F8-F2-FB-BE-B7-D8-5C-F8-F9-7E-75-B8-FB-D8-97-DF-D8-7C-F3-BB-78-FC-B9-F0-79-FC-B5-5C-7A-B9-B9-7C-F9-DE-5B-74-DE-B4-F1-9C-55-DC-DA-D3-4F-1A-B3-EF-EA-AF-F1-75-F6-DC-1D-D9-DF-DB-DF-BD-9A-56-54-D9-5F-B4-AA-6B-EF-78-3C-D2-93-DA-D6-FB-33-F4-ED-F5-9F-D5-4F-13-D5-5D-7A-B5-EF-AE-B2-77-7C-7E-18-7B-DE-B4-F0-B3-78-78-5B-56-53-99-D7-BE-FA-F5-35-34-78-FC-DC-9C-58-DC-98
1/26/2017 0:25,388,Transmit,26,F2-16-79-75,Office,FA,1D-40-B0-7E,1D40B07E,16560,160,1917104,160,126,319,,490778750,DF-F8-F6-9A-9A-7B-F5-76-5C-B3-74-B8-DB-77-9B-76-DE-F7-F8-DC-FE-D5-7E-FA-B2-F7-AF-AF-7C-7E-D5-57-BA-DE-FC-9B-F7-76-7E-F8-F8-F2-FB-BE-B7-D8-5C-F8-F9-7E-75-B8-FB-D8-97-DF-D8-7C-F3-BB-78-FC-B9-F0-79-FC-B5-5C-7A-B9-B9-7C-F9-DE-5B-74-DE-B4-F1-9C-55-DC-DA-D3-4F-1A-B3-EF-EA-AF-F1-75-F6-DC-1D-D9-DF-DB-DF-BD-9A-56-54-D9-5F-B4-AA-6B-EF-78-3C-D2-93-DA-D6-FB-33-F4-ED-F5-9F-D5-4F-13-D5-5D-7A-B5-EF-AE-B2-77-7C-7E-18-7B-DE-B4-F0-B3-78-78-5B-56-53-99-D7-BE-FA-F5-35-34-78-FC-DC-9C-58-DC-98-DC-58-1E-7E-1A-FC-B5-57-B4-5B-D9-13-D9-55-7E-BB-EC-6D-66-AA-2E-AF-6F-5D-B8-54-51-CE-53-12-58-9B-76-B5-6E-70-6E-75-F9-7B-95-DA-17-96-58-56-5D-FC-7A-B4-74-6E-F7-F5-FA-FB-56-3B-55-DA-5D-FF-97-76-D8-FA-1C-77-7B-75-B9-B1-5D-FC-F6-1F-FE-73-7B-FF-B8-9E-D2-52-D7-11-16-7A-FE-F9-AB-F6-72-72-79-7F-FB-94-DB-9A-DF-55-7E-5C-DE-3B-B9-FA-DA-6D-F9-5D-2F-BF-3B-BD-76-D7-5C-5C-59-5B-FC-FC-FB-FC-F0-B8-76-5F-77-98-1A-BC-F9-51-70-FA-5C-BD-F9-D8-57-FC-3E-95-71-74-F4-EF-3C-F2-DA-7B-D9-95-11-F9-51-F9
1/26/2017 0:25,388,Transmit,26,F2-16-79-75,Office,FA,1D-41-50-DC,1D4150DC,16720,160,1917264,160,220,319,,490819804,58-1E-7E-1A-FC-B5-57-B4-5B-D9-13-D9-55-7E-BB-EC-6D-66-AA-2E-AF-6F-5D-B8-54-51-CE-53-12-58-9B-76-B5-6E-70-6E-75-F9-7B-95-DA-17-96-58-56-5D-FC-7A-B4-74-6E-F7-F5-FA-FB-56-3B-55-DA-5D-FF-97-76-D8-FA-1C-77-7B-75-B9-B1-5D-FC-F6-1F-FE-73-7B-FF-B8-9E-D2-52-D7-11-16-7A-FE-F9-AB-F6-72-72-79-7F-FB-94-DB-9A-DF-55-7E-5C-DE-3B-B9-FA-DA-6D-F9-5D-2F-BF-3B-BD-76-D7-5C-5C-59-5B-FC-FC-FB-FC-F0-B8-76-5F-77-98-1A-BC-F9-51-70-FA-5C-BD-F9-D8-57-FC-3E-95-71-74-F4-EF-3C-F2-DA-7B-D9-95-11-F9-51-F9-D9-B3-36-F2-EC-2F-D6-EE-DF-D5-D6-5F-D3-7B-5D-DF-B5-F4-78-7C-BD-DC-98-F7-DC-5E-EA-36-79-F0-F3-D1-F8-3D-8F-3B-DE-5C-D6-70-BA-D5-F3-5C-DB-F2-FC-FD-79-F6-35-5C-7D-BC-DD-DD-9C-D5-FD-FE-1D-7D-9C-7F-B2-9C-5C-77-FA-7B-DC-6D-D6-F8-F5-7D-D5-B7-9E-59-D9-76-7D-D9-EE-F1-F9-EF-77-9D-DF-F4-97-17-FE-DD-3C-DE-B7-DD-DF-B7-79-FE-F7-5F-B6-D9-DA-1F-D3-DD-FC-F9-F8-DD-73-FD-3B-FF-FE-FE-EE-B6-9D-32-F5-58-D9-D5-D8-94-DB-9B-1F-F8-EE-FB-F3-ED-F1-74-78-DF-BF-5A-D6-96-FC-5E-7C-7D-B2-F6-FA-F5-DE-FB-97-DD
1/26/2017 0:25,388,Transmit,26,F2-16-79-75,Office,FA,1D-41-F0-D9,1D41F0D9,16880,160,1917424,160,217,319,,490860761,B3-36-F2-EC-2F-D6-EE-DF-D5-D6-5F-D3-7B-5D-DF-B5-F4-78-7C-BD-DC-98-F7-DC-5E-EA-36-79-F0-F3-D1-F8-3D-8F-3B-DE-5C-D6-70-BA-D5-F3-5C-DB-F2-FC-FD-79-F6-35-5C-7D-BC-DD-DD-9C-D5-FD-FE-1D-7D-9C-7F-B2-9C-5C-77-FA-7B-DC-6D-D6-F8-F5-7D-D5-B7-9E-59-D9-76-7D-D9-EE-F1-F9-EF-77-9D-DF-F4-97-17-FE-DD-3C-DE-B7-DD-DF-B7-79-FE-F7-5F-B6-D9-DA-1F-D3-DD-FC-F9-F8-DD-73-FD-3B-FF-FE-FE-EE-B6-9D-32-F5-58-D9-D5-D8-94-DB-9B-1F-F8-EE-FB-F3-ED-F1-74-78-DF-BF-5A-D6-96-FC-5E-7C-7D-B2-F6-FA-F5-DE-FB-97-DD-55-DA-7B-BE-DA-EF-36-FB-B4-DD-5C-BB-DB-5E-BF-7A-F5-D9-F9-77-D9-F8-B8-DD-79-F1-FE-98-DF-71-DC-5D-BB-BB-F8-6F-D4-9A-73-D7-73-D6-B2-D8-DC-58-90-13-DE-7D-F8-EF-70-AD-F0-F2-7D-DF-DF-3B-DA-BF-DC-FB-5E-FA-DF-FD-7E-B8-B0-EF-D9-75-9E-59-FE-96-D6-5F-FA-FE-57-9A-DA-FA-75-78-B2-F0-AE-F4-58-55-97-DB-D3-DC-9B-71-78-F6-F4-B4-F8-9F-FA-79-F8-7A-7B-F6-B9-FC-9A-D7-F8-38-DD-FB-F4-EE-74-F7-57-7A-9E-DB-94-97-FB-1D-FF-5D-FA-B1-B0-75-7A-F6-5D-FE-D2-92-59-DF-5A-FB-F5-F5-EF-B9-FE-5C-FA-7A-5A-BB-B5-F6
1/26/2017 0:25,388,Transmit,26,F2-16-79-75,Office,FA,1D-42-90-55,1D429055,17040,160,1917584,160,85,319,,490901589,DA-7B-BE-DA-EF-36-FB-B4-DD-5C-BB-DB-5E-BF-7A-F5-D9-F9-77-D9-F8-B8-DD-79-F1-FE-98-DF-71-DC-5D-BB-BB-F8-6F-D4-9A-73-D7-73-D6-B2-D8-DC-58-90-13-DE-7D-F8-EF-70-AD-F0-F2-7D-DF-DF-3B-DA-BF-DC-FB-5E-FA-DF-FD-7E-B8-B0-EF-D9-75-9E-59-FE-96-D6-5F-FA-FE-57-9A-DA-FA-75-78-B2-F0-AE-F4-58-55-97-DB-D3-DC-9B-71-78-F6-F4-B4-F8-9F-FA-79-F8-7A-7B-F6-B9-FC-9A-D7-F8-38-DD-FB-F4-EE-74-F7-57-7A-9E-DB-94-97-FB-1D-FF-5D-FA-B1-B0-75-7A-F6-5D-FE-D2-92-59-DF-5A-FB-F5-F5-EF-B9-FE-5C-FA-7A-5A-BB-B5-F6-BE-78-5B-FE-D7-79-DA-F6-F3-BC-9F-ED-78-D9-D7-F5-59-DA-3E-DF-FC-B2-EC-F7-77-76-99-DB-FE-54-DB-1F-9F-EC-F7-95-FC-7B-DD-F4-B8-DC-F9-EE-78-92-D8-57-79-B3-B5-72-F1-EB-FE-D3-5A-5B-55-97-FF-B7-F6-79-37-5C-9D-9C-98-DC-7C-70-75-7D-B6-B8-D7-D8-D3-79-DC-DB-6F-FE-B7-70-F8-51-DA-70-B4-DB-FA-ED-F0-B3-57-D7-58-DE-B9-D4-FE-70-6A-3B-99-DE-BA-D6-1B-5B-DF-B6-F2-FA-D8-FC-6F-59-9D-FC-70-BC-F8-7F-57-9E-5E-D7-9C-DE-AC-70-79-FA-F6-FE-58-D6-DC-DE-BC-FA-FF-FC-76-DC-D4-D4-5A-FE-93-5C-9B-F6-BF-DA-9B-DF
1/26/2017 0:25,388,Transmit,26,F2-16-79-75,Office,FA,1D-43-30-BE,1D4330BE,17200,160,1917744,160,190,319,,490942654,78-5B-FE-D7-79-DA-F6-F3-BC-9F-ED-78-D9-D7-F5-59-DA-3E-DF-FC-B2-EC-F7-77-76-99-DB-FE-54-DB-1F-9F-EC-F7-95-FC-7B-DD-F4-B8-DC-F9-EE-78-92-D8-57-79-B3-B5-72-F1-EB-FE-D3-5A-5B-55-97-FF-B7-F6-79-37-5C-9D-9C-98-DC-7C-70-75-7D-B6-B8-D7-D8-D3-79-DC-DB-6F-FE-B7-70-F8-51-DA-70-B4-DB-FA-ED-F0-B3-57-D7-58-DE-B9-D4-FE-70-6A-3B-99-DE-BA-D6-1B-5B-DF-B6-F2-FA-D8-FC-6F-59-9D-FC-70-BC-F8-7F-57-9E-5E-D7-9C-DE-AC-70-79-FA-F6-FE-58-D6-DC-DE-BC-FA-FF-FC-76-DC-D4-D4-5A-FE-93-5C-9B-F6-BF-DA-9B-DF-5E-D8-D1-F9-ED-B2-6E-6F-B8-6F-BD-B9-D6-7E-F5-EE-75-A9-6C-6F-79-B7-95-FC-DD-1C-DD-B9-7A-77-D9-D8-50-92-D3-56-52-D5-D7-DF-D7-5B-1B-96-D2-D8-D0-52-B6-A6-E7-F6-2A-6F-FC-DD-D0-51-D8-D6-F4-B0-F1-EF-77-7B-DA-58-D3-9E-D3-76-FD-B3-FC-F2-59-BF-95-57-DA-9A-DE-B7-D8-78-7B-11-F9-A9-B2-BB-EE-6C-F2-CF-7E-D0-95-7E-FD-F6-AF-71-6C-FC-DA-9D-58-53-FB-D3-70-F1-B9-3A-FB-5E-F8-D4-91-DE-DF-7C-BD-5D-F9-75-5E-97-15-D1-EB-AD-BA-76-E8-6C-95-4E-DD-D3-7D-DE-B9-72-E9-EC-B6-D5-5A-FD-15-D0-D4-7E-ED-B0-F7-1D
1/26/2017 0:25,388,Transmit,26,F2-16-79-75,Office,FA,1D-43-D0-5E,1D43D05E,17360,160,1917904,160,94,319,,490983518,D8-D1-F9-ED-B2-6E-6F-B8-6F-BD-B9-D6-7E-F5-EE-75-A9-6C-6F-79-B7-95-FC-DD-1C-DD-B9-7A-77-D9-D8-50-92-D3-56-52-D5-D7-DF-D7-5B-1B-96-D2-D8-D0-52-B6-A6-E7-F6-2A-6F-FC-DD-D0-51-D8-D6-F4-B0-F1-EF-77-7B-DA-58-D3-9E-D3-76-FD-B3-FC-F2-59-BF-95-57-DA-9A-DE-B7-D8-78-7B-11-F9-A9-B2-BB-EE-6C-F2-CF-7E-D0-95-7E-FD-F6-AF-71-6C-FC-DA-9D-58-53-FB-D3-70-F1-B9-3A-FB-5E-F8-D4-91-DE-DF-7C-BD-5D-F9-75-5E-97-15-D1-EB-AD-BA-76-E8-6C-95-4E-DD-D3-7D-DE-B9-72-E9-EC-B6-D5-5A-FD-15-D0-D4-7E-ED-B0-F7-1D-F1-F7-D5-D2-D8-D8-FA-BE-D9-F5-71-77-97-9E-95-BA-6D-F6-16-EC-ED-1E-D3-57-D7-DF-FE-DD-33-F0-67-DF-7A-56-FE-54-D5-54-DD-32-F3-78-B0-79-F9-5E-D3-9A-DB-9E-FD-7A-7C-EF-BC-F8-D7-DC-53-B5-70-B0-5E-6C-AA-56-D4-12-D9-D8-DC-F9-F1-ED-EA-BD-FF-57-3F-D3-97-55-BE-F5-ED-B5-75-77-9D-BF-D3-56-D8-DA-BA-FA-FA-F1-F5-5F-9D-13-98-6E-F2-92-6C-6A-1D-D7-D8-52-FC-5B-BC-F8-EC-6B-75-1D-5B-9F-5D-CF-D8-97-2C-F0-F6-7D-F0-B6-DC-50-D4-58-7A-9A-F9-78-EF-BB-FB-D3-BA-13-5E-31-F4-9B-E8-6C-78-90-D1-7E-D4-19-FB-DE
1/26/2017 0:25,388,Transmit,26,F2-16-79-75,Office,FA,1D-44-70-F1,1D4470F1,17520,160,1918064,160,241,319,,491024625,F7-D5-D2-D8-D8-FA-BE-D9-F5-71-77-97-9E-95-BA-6D-F6-16-EC-ED-1E-D3-57-D7-DF-FE-DD-33-F0-67-DF-7A-56-FE-54-D5-54-DD-32-F3-78-B0-79-F9-5E-D3-9A-DB-9E-FD-7A-7C-EF-BC-F8-D7-DC-53-B5-70-B0-5E-6C-AA-56-D4-12-D9-D8-DC-F9-F1-ED-EA-BD-FF-57-3F-D3-97-55-BE-F5-ED-B5-75-77-9D-BF-D3-56-D8-DA-BA-FA-FA-F1-F5-5F-9D-13-98-6E-F2-92-6C-6A-1D-D7-D8-52-FC-5B-BC-F8-EC-6B-75-1D-5B-9F-5D-CF-D8-97-2C-F0-F6-7D-F0-B6-DC-50-D4-58-7A-9A-F9-78-EF-BB-FB-D3-BA-13-5E-31-F4-9B-E8-6C-78-90-D1-7E-D4-19-FB-DE-A9-E9-F7-57-7B-D7-F8-50-CE-B5-73-F8-AE-DA-72-B6-5C-51-97-DE-79-1C-DD-79-AE-F4-7D-D1-1B-FE-F1-B8-95-70-28-35-91-D4-58-D9-7E-DF-FA-F0-67-5F-76-D5-9C-5B-DA-D1-FC-35-EF-FA-F5-F9-B7-D7-1B-D2-DD-DD-7E-7F-73-BA-F1-9D-D4-53-39-2D-9A-5B-A9-F2-3C-58-D0-D6-FE-DA-FB-DC-AD-66-DE-FD-5E-58-9A-D7-54-9D-F2-72-F2-BB-7A-75-9C-4F-DF-D7-5F-79-7C-F7-74-B3-9A-18-CE-67-98-96-B0-2E-1D-FB-D2-FA-D9-5D-DD-DF-B4-68-73-55-7A-9F-7C-D8-4E-FE-79-70-EF-DA-F6-B2-FF-55-53-DB-3C-5E-BF-F9-79-B0-B7-0F-5D-2D-FB-93
1/26/2017 0:25,388,Transmit,26,F2-16-79-75,Office,FA,1D-45-10-A9,1D4510A9,17680,160,1918224,160,169,319,,491065513,E9-F7-57-7B-D7-F8-50-CE-B5-73-F8-AE-DA-72-B6-5C-51-97-DE-79-1C-DD-79-AE-F4-7D-D1-1B-FE-F1-B8-95-70-28-35-91-D4-58-D9-7E-DF-FA-F0-67-5F-76-D5-9C-5B-DA-D1-FC-35-EF-FA-F5-F9-B7-D7-1B-D2-DD-DD-7E-7F-73-BA-F1-9D-D4-53-39-2D-9A-5B-A9-F2-3C-58-D0-D6-FE-DA-FB-DC-AD-66-DE-FD-5E-58-9A-D7-54-9D-F2-72-F2-BB-7A-75-9C-4F-DF-D7-5F-79-7C-F7-74-B3-9A-18-CE-67-98-96-B0-2E-1D-FB-D2-FA-D9-5D-DD-DF-B4-68-73-55-7A-9F-7C-D8-4E-FE-79-70-EF-DA-F6-B2-FF-55-53-DB-3C-5E-BF-F9-79-B0-B7-0F-5D-2D-FB-93-AC-72-7B-DA-5E-D7-9C-5B-7A-D8-B4-E7-FE-7F-7B-D5-FA-D4-D0-9E-76-F5-AF-DC-F8-6E-59-55-55-54-1E-79-DB-F4-B8-F7-19-54-2C-B2-92-AF-35-75-DC-D7-FD-D4-59-74-DE-B8-68-ED-1D-7C-DD-DD-D7-D9-D6-35-F1-EE-F9-78-F4-FA-53-97-D8-D5-3B-FF-7C-B4-B9-91-1C-25-5A-D9-AD-EF-5E-5F-5D-D5-9B-F4-5B-3D-B1-E8-B2-5E-DF-79-5C-54-D5-DA-70-6B-BD-F8-F4-F3-DB-55-51-DE-5E-7B-5D-BF-B8-3B-4D-28-B5-8F-EB-7B-78-7F-55-9E-D5-1D-F8-59-B9-67-BD-77-5E-DF-7B-D4-54-97-74-B1-F6-7F-FF-73-DC-53-D9-D3-7E-DA-F9-9A-7C-94-3E-E8
1/26/2017 0:25,388,Transmit,26,F2-16-79-75,Office,FA,1D-45-B0-AC,1D45B0AC,17840,160,1918384,160,172,319,,491106476,72-7B-DA-5E-D7-9C-5B-7A-D8-B4-E7-FE-7F-7B-D5-FA-D4-D0-9E-76-F5-AF-DC-F8-6E-59-55-55-54-1E-79-DB-F4-B8-F7-19-54-2C-B2-92-AF-35-75-DC-D7-FD-D4-59-74-DE-B8-68-ED-1D-7C-DD-DD-D7-D9-D6-35-F1-EE-F9-78-F4-FA-53-97-D8-D5-3B-FF-7C-B4-B9-91-1C-25-5A-D9-AD-EF-5E-5F-5D-D5-9B-F4-5B-3D-B1-E8-B2-5E-DF-79-5C-54-D5-DA-70-6B-BD-F8-F4-F3-DB-55-51-DE-5E-7B-5D-BF-B8-3B-4D-28-B5-8F-EB-7B-78-7F-55-9E-D5-1D-F8-59-B9-67-BD-77-5E-DF-7B-D4-54-97-74-B1-F6-7F-FF-73-DC-53-D9-D3-7E-DA-F9-9A-7C-94-3E-E8-1A-15-AB-F8-7A-D5-18-D4-D5-BC-FB-57-EB-F1-F5-F9-DD-5B-77-4E-3E-9B-F3-7A-B4-F9-77-DE-DE-53-5B-59-56-3E-9B-FE-91-71-68-18-5C-A8-F4-5C-D6-5A-D3-BE-9C-59-F5-E8-6C-F3-9D-FE-5A-9F-D3-1B-DF-70-70-F2-BA-F6-DF-DD-51-54-95-5A-BD-F9-94-7B-64-F4-94-B2-76-59-98-53-96-58-F8-FF-5D-B0-EA-FB-FC-DE-D8-DE-5D-CF-F7-DF-EF-BB-79-F9-F6-D6-D8-0E-DF-5C-17-3F-D6-E6-B4-9F-38-32-57-7F-CD-96-58-FC-77-7E-F6-EA-B5-F8-DB-D5-DC-58-CF-7B-DF-AD-F3-FD-F7-39-9F-DB-D0-50-DF-7F-57-B6-E8-6D-9F-F1-79-1D-93-16-90-54
1/26/2017 0:25,388,Transmit,26,F2-16-79-75,Office,FA,1D-46-50-1A,1D46501A,18000,160,1918544,160,26,319,,491147290,15-AB-F8-7A-D5-18-D4-D5-BC-FB-57-EB-F1-F5-F9-DD-5B-77-4E-3E-9B-F3-7A-B4-F9-77-DE-DE-53-5B-59-56-3E-9B-FE-91-71-68-18-5C-A8-F4-5C-D6-5A-D3-BE-9C-59-F5-E8-6C-F3-9D-FE-5A-9F-D3-1B-DF-70-70-F2-BA-F6-DF-DD-51-54-95-5A-BD-F9-94-7B-64-F4-94-B2-76-59-98-53-96-58-F8-FF-5D-B0-EA-FB-FC-DE-D8-DE-5D-CF-F7-DF-EF-BB-79-F9-F6-D6-D8-0E-DF-5C-17-3F-D6-E6-B4-9F-38-32-57-7F-CD-96-58-FC-77-7E-F6-EA-B5-F8-DB-D5-DC-58-CF-7B-DF-AD-F3-FD-F7-39-9F-DB-D0-50-DF-7F-57-B6-E8-6D-9F-F1-79-1D-93-16-90-54-FA-F7-FF-EC-AB-7F-75-97-5F-FD-93-D5-D7-F3-76-F5-79-78-B2-FC-D7-54-D6-9E-5A-95-70-EA-1F-2C-72-DB-77-D0-51-58-18-DE-36-F9-6B-75-B2-5E-5E-DF-DF-D1-95-5C-F3-F7-77-FC-B0-B4-FF-D0-D4-DB-3B-D2-72-74-6F-76-AE-9C-5E-DA-57-15-D5-DC-78-EE-72-B1-B5-F6-D9-FF-56-56-D7-B7-9C-F4-73-B7-B3-FD-5B-DD-57-DD-51-95-AE-AE-79-30-F1-76-FC-D6-50-D3-74-5A-3F-F6-EE-6E-F2-D8-D9-7B-5E-57-D4-56-6D-F2-FD-BB-FD-70-B6-90-D3-FC-DF-30-F9-59-70-A6-BF-DC-D4-5D-39-DC-90-58-F1-EA-77-5C-FF-B5-F3-97-D6-D3-71-78-FA-5A
1/26/2017 0:25,388,Transmit,26,F2-16-79-75,Office,FA,1D-46-F0-FA,1D46F0FA,18160,160,1918704,160,250,319,,491188474,F7-FF-EC-AB-7F-75-97-5F-FD-93-D5-D7-F3-76-F5-79-78-B2-FC-D7-54-D6-9E-5A-95-70-EA-1F-2C-72-DB-77-D0-51-58-18-DE-36-F9-6B-75-B2-5E-5E-DF-DF-D1-95-5C-F3-F7-77-FC-B0-B4-FF-D0-D4-DB-3B-D2-72-74-6F-76-AE-9C-5E-DA-57-15-D5-DC-78-EE-72-B1-B5-F6-D9-FF-56-56-D7-B7-9C-F4-73-B7-B3-FD-5B-DD-57-DD-51-95-AE-AE-79-30-F1-76-FC-D6-50-D3-74-5A-3F-F6-EE-6E-F2-D8-D9-7B-5E-57-D4-56-6D-F2-FD-BB-FD-70-B6-90-D3-FC-DF-30-F9-59-70-A6-BF-DC-D4-5D-39-DC-90-58-F1-EA-77-5C-FF-B5-F3-97-D6-D3-71-78-FA-5A-B4-B2-F2-9B-5B-5C-7E-5E-9E-FC-B2-B4-EB-5C-FB-5F-77-D2-DF-96-BD-F5-F1-F8-6E-7B-B6-5F-DE-97-7C-D6-FC-79-7D-F6-B4-F9-FB-5B-7C-DD-3E-B8-B9-BA-EE-F8-78-FF-5C-D8-FF-98-D9-B7-74-F3-7E-73-BF-F5-F9-D4-D8-78-3F-98-5B-FA-FF-F5-9F-5C-7D-34-FA-D9-BB-FA-AE-F1-7E-79-EF-DA-B9-D5-D2-F9-DD-5A-EF-FC-AD-B3-FE-FF-7D-DA-7D-53-9B-FA-DA-7F-FD-FB-FA-F4-F8-DB-BC-B8-7F-9E-F4-34-EF-F8-B1-DB-BA-55-56-57-FB-D3-ED-B3-F9-F0-EF-5C-7B-D7-BD-93-59-D5-7F-5F-F1-73-BA-B6-F0-FE-97-3B-D1-D9-7C-F9-BA-F5-F1-F1-F9-5E
1/26/2017 0:25,388,Transmit,26,F2-16-79-75,Office,FA,1D-47-90-B4,1D4790B4,18320,160,1918864,160,180,319,,491229364,B2-F2-9B-5B-5C-7E-5E-9E-FC-B2-B4-EB-5C-FB-5F-77-D2-DF-96-BD-F5-F1-F8-6E-7B-B6-5F-DE-97-7C-D6-FC-79-7D-F6-B4-F9-FB-5B-7C-DD-3E-B8-B9-BA-EE-F8-78-FF-5C-D8-FF-98-D9-B7-74-F3-7E-73-BF-F5-F9-D4-D8-78-3F-98-5B-FA-FF-F5-9F-5C-7D-34-FA-D9-BB-FA-AE-F1-7E-79-EF-DA-B9-D5-D2-F9-DD-5A-EF-FC-AD-B3-FE-FF-7D-DA-7D-53-9B-FA-DA-7F-FD-FB-FA-F4-F8-DB-BC-B8-7F-9E-F4-34-EF-F8-B1-DB-BA-55-56-57-FB-D3-ED-B3-F9-F0-EF-5C-7B-D7-BD-93-59-D5-7F-5F-F1-73-BA-B6-F0-FE-97-3B-D1-D9-7C-F9-BA-F5-F1-F1-F9-5E-DB-DC-D5-9C-5B-F5-76-B2-71-F5-FA-BE-57-DC-90-56-77-D9-36-AF-9F-EF-FF-5D-7E-DD-97-FA-D9-F6-F6-7A-75-B7-D5-FA-99-58-DA-B4-33-FC-71-34-BD-FC-DC-D1-BE-5C-7C-7A-77-F5-F0-B9-F8-DD-1D-DF-7C-97-FB-5E-B7-79-F0-FA-F3-FF-F7-D6-DF-58-92-FA-1E-B7-B5-F1-F4-6D-1D-DA-DB-BB-95-D5-1E-71-B2-77-F7-F0-71-FD-FC-5A-57-7B-D7-FD-9C-B6-74-30-B7-7E-3D-B5-5D-53-BB-57-7A-BA-74-7B-F8-33-79-9D-5B-5C-DC-FD-7D-FE-F6-EC-B1-3E-79-BA-D6-7C-96-58-5C-EE-33-77-72-FE-B9-BE-D0-D5-3E-3B-77-7A-F3-F8-F2-95-DF-59-5C-DA
